"count","temp","windspeed","month","humidity"
263,34.44,19.0012,8,49
338,35.26,19.9995,8,50
345,35.26,19.0012,8,47
331,35.26,16.9979,8,44
380,36.08,16.9979,8,42
492,35.26,15.0013,8,41
741,34.44,19.0012,8,53
671,33.62,16.9979,8,59
469,32.8,15.0013,8,63
389,31.98,15.0013,8,66
278,31.16,12.998,8,66
202,31.16,16.9979,8,70
196,30.34,8.9981,8,79
161,30.34,11.0014,8,79
122,29.52,12.998,8,84
84,29.52,8.9981,8,84
30,29.52,8.9981,8,84
13,29.52,12.998,8,79
17,28.7,15.0013,8,84
49,28.7,15.0013,8,84
67,29.52,11.0014,8,77
181,30.34,12.998,8,72
278,31.98,15.0013,8,65
396,33.62,12.998,8,57
470,35.26,16.9979,8,47
547,35.26,23.9994,8,40
527,36.08,19.9995,8,42
472,36.08,26.0027,8,40
489,36.08,27.9993,8,42
450,36.9,19.9995,8,39
492,36.08,19.9995,8,37
490,35.26,22.0028,8,41
397,33.62,23.9994,8,52
312,33.62,19.9995,8,52
289,32.8,16.9979,8,59
269,31.16,19.0012,8,66
222,31.16,19.9995,8,66
153,30.34,19.0012,8,70
87,30.34,16.9979,8,70
73,30.34,19.9995,8,70
41,29.52,16.9979,8,74
14,29.52,16.9979,8,74
19,29.52,16.9979,8,74
19,29.52,16.9979,8,79
68,30.34,19.9995,8,74
108,31.16,22.0028,8,66
229,32.8,23.9994,8,59
364,32.8,27.9993,8,59
437,33.62,27.9993,8,56
491,35.26,35.0008,8,47
523,36.08,31.0009,8,44
526,36.9,31.0009,8,42
450,36.9,35.0008,8,37
421,33.62,16.9979,8,46
382,33.62,16.9979,8,46
229,28.7,8.9981,8,74
185,28.7,15.0013,8,84
193,28.7,7.0015,8,84
208,29.52,7.0015,8,79
157,29.52,6.0032,8,79
87,29.52,11.0014,8,79
33,29.52,0,8,79
11,29.52,6.0032,8,79
5,29.52,8.9981,8,79
5,29.52,6.0032,8,79
11,29.52,8.9981,8,74
25,28.7,12.998,8,79
141,28.7,15.0013,8,79
407,29.52,12.998,8,70
605,28.7,0,8,79
276,28.7,11.0014,8,79
213,30.34,15.0013,8,70
260,31.16,8.9981,8,66
285,31.98,6.0032,8,55
289,32.8,15.0013,8,49
287,33.62,0,8,46
274,33.62,8.9981,8,46
451,34.44,7.0015,8,41
858,33.62,0,8,41
843,33.62,8.9981,8,41
640,31.98,12.998,8,59
457,31.16,11.0014,8,66
317,30.34,12.998,8,70
207,30.34,6.0032,8,70
113,29.52,12.998,8,74
47,28.7,12.998,8,84
18,28.7,8.9981,8,84
13,28.7,8.9981,8,84
6,28.7,0,8,84
9,27.88,8.9981,8,83
36,28.7,7.0015,8,79
179,28.7,12.998,8,79
502,28.7,8.9981,8,74
705,28.7,11.0014,8,70
327,28.7,8.9981,8,74
250,30.34,8.9981,8,70
214,31.16,6.0032,8,66
283,32.8,8.9981,8,55
253,32.8,12.998,8,52
261,33.62,0,8,46
306,32.8,0,8,52
445,31.16,19.0012,8,66
868,31.98,8.9981,8,62
814,31.16,11.0014,8,62
610,31.16,7.0015,8,66
448,30.34,8.9981,8,70
317,29.52,0,8,74
224,29.52,7.0015,8,74
138,29.52,0,8,79
58,28.7,0,8,84
23,29.52,0,8,79
6,28.7,0,8,84
7,28.7,0,8,84
7,28.7,0,8,84
43,27.88,11.0014,8,89
173,28.7,11.0014,8,84
482,28.7,11.0014,8,84
737,30.34,6.0032,8,72
341,31.16,0,8,66
214,32.8,8.9981,8,52
239,32.8,0,8,52
280,32.8,0,8,52
313,32.8,0,8,52
236,32.8,16.9979,8,52
278,34.44,12.998,8,44
441,32.8,19.0012,8,49
858,32.8,19.0012,8,55
862,31.98,11.0014,8,55
686,31.16,15.0013,8,66
500,30.34,12.998,8,66
381,30.34,7.0015,8,66
233,29.52,7.0015,8,74
136,29.52,8.9981,8,70
67,29.52,12.998,8,74
28,28.7,8.9981,8,79
14,28.7,6.0032,8,84
6,27.88,6.0032,8,83
10,27.88,8.9981,8,89
41,27.06,0,8,94
167,27.06,11.0014,8,83
475,28.7,11.0014,8,84
698,29.52,7.0015,8,74
353,31.16,11.0014,8,66
205,32.8,15.0013,8,55
260,34.44,0,8,44
277,34.44,7.0015,8,44
281,35.26,7.0015,8,41
247,36.08,15.0013,8,32
267,36.08,15.0013,8,32
417,35.26,16.9979,8,39
810,35.26,16.9979,8,36
811,33.62,16.9979,8,46
623,32.8,12.998,8,55
478,28.7,19.0012,8,54
336,28.7,11.0014,8,58
259,27.06,15.0013,8,69
156,27.06,0,8,74
85,28.7,6.0032,8,65
41,28.7,7.0015,8,65
20,28.7,11.0014,8,74
9,29.52,12.998,8,79
7,28.7,19.0012,8,84
33,28.7,19.0012,8,84
44,26.24,19.9995,8,89
133,26.24,7.0015,8,89
119,25.42,11.0014,8,91
220,26.24,0,8,89
193,27.06,7.0015,8,89
251,27.88,8.9981,8,79
315,30.34,23.9994,8,66
290,31.16,23.9994,8,58
307,31.16,23.9994,8,58
324,32.8,30.0026,8,52
467,31.98,19.9995,8,55
730,32.8,19.0012,8,52
640,31.16,19.9995,8,62
492,31.16,19.0012,8,62
370,30.34,19.9995,8,66
286,30.34,16.9979,8,66
218,29.52,19.0012,8,74
192,29.52,19.0012,8,70
180,28.7,19.0012,8,70
116,27.06,15.0013,8,74
85,26.24,12.998,8,78
21,25.42,11.0014,8,83
10,25.42,7.0015,8,83
11,25.42,7.0015,8,88
23,25.42,7.0015,8,88
62,26.24,6.0032,8,83
162,27.06,7.0015,8,83
271,27.88,12.998,8,79
407,29.52,6.0032,8,62
499,30.34,11.0014,8,66
546,31.16,15.0013,8,58
569,32.8,23.9994,8,49
538,32.8,19.9995,8,49
562,32.8,19.0012,8,46
531,32.8,19.9995,8,46
512,30.34,23.9994,8,66
300,28.7,19.9995,8,74
275,27.06,7.0015,8,89
160,27.06,27.9993,8,89
128,27.06,11.0014,8,89
168,27.06,11.0014,8,89
163,27.06,11.0014,8,78
120,26.24,8.9981,8,73
113,25.42,8.9981,8,78
86,26.24,8.9981,8,69
48,25.42,6.0032,8,73
10,26.24,6.0032,8,69
10,26.24,12.998,8,61
16,26.24,11.0014,8,65
39,26.24,8.9981,8,65
119,27.06,15.0013,8,54
217,28.7,15.0013,8,48
328,28.7,11.0014,8,51
449,30.34,11.0014,8,42
505,30.34,12.998,8,42
543,31.98,0,8,40
579,31.16,12.998,8,40
577,31.16,8.9981,8,40
513,31.16,7.0015,8,40
505,32.8,0,8,33
491,31.98,7.0015,8,35
465,30.34,8.9981,8,40
300,29.52,0,8,45
220,29.52,6.0032,8,51
181,28.7,8.9981,8,58
110,27.88,0,8,61
47,27.06,7.0015,8,65
14,27.06,6.0032,8,65
9,26.24,7.0015,8,69
6,26.24,0,8,69
11,26.24,7.0015,8,69
36,26.24,7.0015,8,69
159,25.42,6.0032,8,73
436,27.06,8.9981,8,65
673,29.52,6.0032,8,51
305,30.34,0,8,45
199,31.16,0,8,40
245,31.16,6.0032,8,40
276,31.98,12.998,8,40
254,31.98,11.0014,8,40
248,32.8,7.0015,8,33
274,33.62,15.0013,8,34
464,32.8,6.0032,8,36
818,32.8,11.0014,8,36
812,31.16,19.0012,8,52
555,30.34,11.0014,8,58
432,30.34,15.0013,8,62
290,29.52,12.998,8,66
192,29.52,22.0028,8,62
128,28.7,15.0013,8,70
60,28.7,15.0013,8,74
27,27.88,16.9979,8,79
11,27.88,12.998,8,83
3,27.88,12.998,8,83
5,27.88,12.998,8,83
36,27.88,12.998,8,89
64,26.24,12.998,8,83
179,27.06,6.0032,8,83
618,27.06,6.0032,8,89
402,28.7,0,8,74
208,28.7,7.0015,8,79
196,30.34,0,8,62
300,31.98,8.9981,8,49
286,32.8,6.0032,8,46
255,33.62,15.0013,8,41
283,33.62,15.0013,8,46
458,33.62,15.0013,8,43
812,31.16,16.9979,8,66
854,31.16,19.0012,8,62
627,31.16,12.998,8,66
436,30.34,15.0013,8,74
308,30.34,15.0013,8,62
189,29.52,6.0032,8,66
167,29.52,11.0014,8,66
60,28.7,12.998,8,61
37,28.7,0,8,61
8,27.88,0,8,65
11,27.06,7.0015,8,74
4,26.24,7.0015,8,83
39,26.24,7.0015,8,78
172,26.24,7.0015,8,78
492,27.06,12.998,8,69
682,28.7,19.0012,8,65
367,29.52,12.998,8,62
233,29.52,12.998,8,62
235,30.34,12.998,8,58
307,30.34,15.0013,8,55
294,31.98,12.998,8,49
255,31.16,19.9995,8,52
266,31.16,16.9979,8,52
431,31.16,12.998,8,48
851,30.34,19.0012,8,55
848,30.34,15.0013,8,51
649,28.7,8.9981,8,61
427,28.7,8.9981,8,61
315,28.7,12.998,8,61
226,28.7,11.0014,8,61
138,27.88,7.0015,8,65
76,27.06,0,8,69
21,26.24,0,8,73
15,26.24,12.998,8,69
4,25.42,16.9979,8,73
5,25.42,15.0013,8,73
37,24.6,11.0014,8,78
165,24.6,11.0014,8,78
464,26.24,15.0013,8,69
682,27.88,12.998,8,61
337,29.52,7.0015,8,54
199,30.34,8.9981,8,48
274,31.16,6.0032,8,37
343,32.8,7.0015,8,33
300,32.8,15.0013,8,31
248,33.62,0,8,32
260,32.8,16.9979,8,33
419,33.62,15.0013,8,32
897,33.62,12.998,8,34
832,32.8,0,8,36
677,31.16,7.0015,8,40
514,31.16,6.0032,8,40
356,30.34,12.998,8,48
254,29.52,11.0014,8,51
226,28.7,7.0015,8,54
88,27.88,11.0014,8,57
54,27.06,7.0015,8,65
19,27.06,8.9981,8,61
6,26.24,7.0015,8,65
9,26.24,11.0014,8,73
36,26.24,7.0015,8,73
157,25.42,8.9981,8,78
379,26.24,7.0015,8,73
668,27.88,8.9981,8,65
378,28.7,7.0015,8,58
231,30.34,11.0014,8,55
303,31.16,19.0012,8,52
365,33.62,15.0013,8,41
357,34.44,26.0027,8,36
328,35.26,27.9993,8,34
383,35.26,31.0009,8,30
488,34.44,30.0026,8,32
791,33.62,22.0028,8,36
669,33.62,16.9979,8,38
491,30.34,26.0027,8,55
359,29.52,15.0013,8,58
255,27.88,19.9995,8,69
213,27.06,12.998,8,83
121,26.24,15.0013,8,83
105,26.24,15.0013,8,83
92,25.42,11.0014,8,94
43,25.42,11.0014,8,88
30,25.42,12.998,8,88
13,25.42,15.0013,8,73
9,24.6,16.9979,8,78
27,24.6,15.0013,8,83
64,24.6,15.0013,8,83
189,26.24,16.9979,8,69
292,27.06,19.0012,8,65
480,28.7,11.0014,8,54
536,29.52,0,8,51
654,31.16,12.998,8,37
644,30.34,12.998,8,40
598,31.16,19.0012,8,37
596,31.16,15.0013,8,37
641,31.16,16.9979,8,37
635,31.16,15.0013,8,37
554,30.34,11.0014,8,37
488,28.7,11.0014,8,45
341,28.7,7.0015,8,45
338,27.06,0,8,61
261,27.06,0,8,61
235,26.24,6.0032,8,65
187,27.06,6.0032,8,57
131,26.24,0,8,65
119,25.42,6.0032,8,69
55,25.42,11.0014,8,61
26,25.42,11.0014,8,65
11,24.6,8.9981,8,73
20,25.42,7.0015,8,69
41,25.42,8.9981,8,69
124,26.24,7.0015,8,69
270,27.06,0,8,74
425,27.88,0,8,69
272,26.24,11.0014,8,78
298,26.24,0,8,73
162,26.24,8.9981,8,83
149,26.24,0,8,73
276,26.24,0,8,65
356,27.06,0,8,65
343,26.24,7.0015,8,78
377,26.24,7.0015,8,78
341,26.24,8.9981,8,73
274,26.24,12.998,8,73
190,25.42,6.0032,8,78
56,25.42,11.0014,8,78
46,25.42,0,8,73
168,30.34,7.0015,9,62
79,29.52,8.9981,9,74
69,28.7,11.0014,9,70
35,28.7,7.0015,9,70
12,28.7,0,9,70
22,27.88,0,9,79
36,27.88,0,9,79
66,30.34,8.9981,9,58
162,31.16,16.9979,9,58
237,31.16,12.998,9,58
417,31.98,12.998,9,55
492,32.8,15.0013,9,55
471,32.8,11.0014,9,55
504,33.62,6.0032,9,52
514,35.26,11.0014,9,44
563,35.26,19.0012,9,44
462,34.44,11.0014,9,49
463,33.62,0,9,52
442,33.62,0,9,52
392,31.98,0,9,62
207,31.16,16.9979,9,67
104,26.24,0,9,89
78,27.06,0,9,89
145,27.06,6.0032,9,89
99,27.06,6.0032,9,89
73,27.06,0,9,89
84,27.06,0,9,89
42,27.06,6.0032,9,89
22,27.06,0,9,89
12,27.06,0,9,89
15,27.06,0,9,89
42,27.06,6.0032,9,94
129,27.88,6.0032,9,89
232,28.7,0,9,84
388,29.52,0,9,79
489,30.34,0,9,70
545,30.34,0,9,70
493,29.52,6.0032,9,74
457,29.52,6.0032,9,79
355,30.34,8.9981,9,74
474,30.34,0,9,70
503,31.16,6.0032,9,66
500,30.34,0,9,74
292,28.7,15.0013,9,84
104,28.7,11.0014,9,84
171,28.7,11.0014,9,70
166,27.88,8.9981,9,83
123,27.06,6.0032,9,89
104,27.06,0,9,94
55,27.88,11.0014,9,89
40,27.06,7.0015,9,89
28,27.06,8.9981,9,89
11,27.06,6.0032,9,89
4,27.06,0,9,89
15,27.06,0,9,94
43,27.88,0,9,85
127,28.7,7.0015,9,84
229,28.7,8.9981,9,84
359,30.34,15.0013,9,74
459,30.34,19.0012,9,70
543,31.16,19.9995,9,62
566,31.16,16.9979,9,66
512,30.34,19.9995,9,70
449,30.34,15.0013,9,70
500,30.34,15.0013,9,70
498,30.34,8.9981,9,70
482,30.34,11.0014,9,66
374,29.52,12.998,9,74
261,29.52,7.0015,9,76
184,29.52,7.0015,9,76
121,28.7,8.9981,9,84
70,28.7,16.9979,9,84
29,28.7,16.9979,9,84
24,27.88,8.9981,9,82
5,27.88,8.9981,9,82
10,27.06,6.0032,9,89
8,27.06,0,9,89
38,27.06,0,9,89
172,27.88,7.0015,9,89
493,27.88,7.0015,9,89
632,28.7,11.0014,9,84
323,29.52,15.0013,9,79
172,29.52,16.9979,9,74
198,30.34,19.0012,9,70
287,31.16,19.0012,9,70
275,32.8,30.0026,9,55
274,32.8,27.9993,9,55
292,32.8,31.0009,9,59
458,31.16,27.9993,9,70
856,31.16,23.9994,9,70
839,31.16,15.0013,9,75
552,31.16,15.0013,9,70
385,30.34,16.9979,9,70
268,30.34,16.9979,9,74
179,30.34,19.0012,9,70
95,29.52,19.9995,9,74
37,29.52,16.9979,9,74
13,28.7,12.998,9,84
9,28.7,12.998,9,84
4,28.7,19.0012,9,79
5,28.7,19.0012,9,79
40,28.7,19.9995,9,79
210,28.7,19.0012,9,79
500,28.7,16.9979,9,79
725,29.52,12.998,9,74
290,30.34,16.9979,9,70
235,31.16,11.0014,9,70
217,31.98,11.0014,9,62
266,31.98,7.0015,9,70
234,32.8,11.0014,9,63
211,33.62,7.0015,9,56
245,31.98,12.998,9,70
430,31.16,16.9979,9,70
863,31.16,16.9979,9,66
839,31.16,12.998,9,75
662,30.34,11.0014,9,70
412,29.52,11.0014,9,84
296,29.52,0,9,79
219,29.52,0,9,79
150,28.7,6.0032,9,84
65,28.7,6.0032,9,84
18,28.7,0,9,84
8,29.52,0,9,79
9,28.7,7.0015,9,84
8,28.7,6.0032,9,84
38,28.7,12.998,9,84
200,28.7,6.0032,9,84
482,28.7,7.0015,9,84
646,28.7,0,9,79
123,27.06,8.9981,9,94
49,27.06,8.9981,9,94
62,28.7,11.0014,9,84
137,29.52,15.0013,9,79
191,29.52,7.0015,9,79
216,30.34,6.0032,9,74
270,30.34,12.998,9,66
416,30.34,15.0013,9,70
808,30.34,16.9979,9,70
835,29.52,16.9979,9,70
558,27.88,16.9979,9,74
406,27.06,15.0013,9,78
272,26.24,11.0014,9,89
217,26.24,11.0014,9,89
169,26.24,11.0014,9,89
96,26.24,8.9981,9,89
29,25.42,7.0015,9,88
11,25.42,6.0032,9,83
9,25.42,6.0032,9,83
8,25.42,0,9,88
40,25.42,0,9,88
140,25.42,7.0015,9,88
486,26.24,7.0015,9,89
719,27.06,7.0015,9,83
344,28.7,8.9981,9,79
224,29.52,8.9981,9,74
296,31.16,8.9981,9,62
323,31.98,11.0014,9,59
354,32.8,16.9979,9,59
253,32.8,16.9979,9,59
331,32.8,16.9979,9,55
470,32.8,19.0012,9,55
772,31.98,22.0028,9,59
792,31.16,19.9995,9,62
568,30.34,19.0012,9,62
391,29.52,15.0013,9,66
301,28.7,11.0014,9,74
299,28.7,15.0013,9,74
248,27.06,16.9979,9,89
150,27.06,16.9979,9,89
117,27.06,19.0012,9,89
77,27.06,22.0028,9,89
43,27.06,15.0013,9,89
11,27.06,15.0013,9,94
15,27.06,16.9979,9,94
34,27.06,19.0012,9,89
82,27.06,19.0012,9,89
230,28.7,22.0028,9,79
348,28.7,26.0027,9,74
422,30.34,26.0027,9,70
578,31.16,30.0026,9,62
694,32.8,32.9975,9,55
668,33.62,35.0008,9,52
626,33.62,30.0026,9,52
512,22.96,16.9979,9,88
114,22.96,12.998,9,88
171,23.78,12.998,9,83
167,23.78,8.9981,9,83
215,23.78,7.0015,9,88
194,23.78,6.0032,9,88
181,24.6,11.0014,9,83
194,23.78,19.9995,9,78
133,23.78,11.0014,9,73
124,22.96,12.998,9,73
124,22.96,15.0013,9,73
96,22.14,19.0012,9,77
46,22.14,15.0013,9,73
28,21.32,16.9979,9,77
55,21.32,12.998,9,77
35,21.32,12.998,9,77
70,22.14,11.0014,9,73
170,23.78,15.0013,9,68
299,25.42,16.9979,9,61
495,26.24,19.9995,9,57
585,27.06,16.9979,9,47
757,27.06,0,9,47
729,27.88,0,9,39
647,29.52,19.0012,9,30
696,29.52,16.9979,9,32
701,27.88,19.0012,9,36
671,28.7,16.9979,9,37
560,27.06,16.9979,9,36
496,27.06,16.9979,9,36
356,25.42,19.0012,9,41
206,24.6,15.0013,9,46
189,23.78,16.9979,9,49
92,22.96,19.0012,9,52
41,22.96,19.0012,9,52
18,22.14,12.998,9,60
17,22.14,23.9994,9,60
12,21.32,19.0012,9,68
5,21.32,19.0012,9,68
40,20.5,16.9979,9,72
180,20.5,8.9981,9,72
447,21.32,15.0013,9,68
730,22.96,19.0012,9,60
361,24.6,19.9995,9,53
210,25.42,19.0012,9,50
236,25.42,19.9995,9,43
332,26.24,26.0027,9,44
323,26.24,15.0013,9,38
340,27.06,19.0012,9,36
346,27.06,26.0027,9,31
488,27.06,22.0028,9,34
871,27.06,22.0028,9,34
968,25.42,19.9995,9,35
633,25.42,19.9995,9,38
390,24.6,12.998,9,40
285,22.96,11.0014,9,49
159,22.14,8.9981,9,52
93,22.14,0,9,52
32,21.32,7.0015,9,59
10,20.5,0,9,63
6,19.68,11.0014,9,77
8,19.68,8.9981,9,67
9,19.68,7.0015,9,72
44,18.86,6.0032,9,72
211,18.86,7.0015,9,77
596,20.5,7.0015,9,72
750,22.14,6.0032,9,68
358,24.6,0,9,49
196,25.42,0,9,38
247,26.24,6.0032,9,33
316,26.24,0,9,33
328,27.06,6.0032,9,29
255,27.88,6.0032,9,30
326,28.7,7.0015,9,28
536,28.7,8.9981,9,28
970,28.7,0,9,28
877,26.24,11.0014,9,36
596,25.42,12.998,9,41
461,23.78,8.9981,9,56
310,22.96,7.0015,9,60
216,22.96,7.0015,9,64
109,22.14,7.0015,9,68
49,21.32,7.0015,9,72
21,21.32,7.0015,9,72
11,21.32,6.0032,9,72
7,20.5,6.0032,9,77
5,20.5,6.0032,9,72
48,20.5,6.0032,9,72
205,20.5,6.0032,9,72
557,21.32,0,9,72
770,22.96,7.0015,9,64
328,24.6,8.9981,9,64
205,25.42,8.9981,9,61
232,27.06,12.998,9,50
352,27.88,8.9981,9,36
323,28.7,8.9981,9,34
278,28.7,11.0014,9,37
318,29.52,8.9981,9,37
509,29.52,11.0014,9,37
925,28.7,19.9995,9,41
977,27.06,16.9979,9,44
635,26.24,12.998,9,50
470,25.42,8.9981,9,57
306,24.6,8.9981,9,60
212,22.96,6.0032,9,64
127,22.96,7.0015,9,68
57,22.96,6.0032,9,73
28,22.14,6.0032,9,77
9,22.14,0,9,77
11,21.32,0,9,83
6,21.32,0,9,83
57,21.32,0,9,83
195,20.5,0,9,82
571,22.14,0,9,77
758,22.96,0,9,73
338,24.6,6.0032,9,64
212,26.24,6.0032,9,61
254,27.06,11.0014,9,50
297,27.88,7.0015,9,44
283,28.7,0,9,42
274,29.52,8.9981,9,39
352,29.52,7.0015,9,42
491,29.52,6.0032,9,39
884,29.52,12.998,9,42
852,27.88,16.9979,9,57
674,26.24,8.9981,9,65
463,25.42,7.0015,9,69
317,25.42,7.0015,9,65
251,24.6,8.9981,9,69
170,23.78,7.0015,9,73
87,22.96,6.0032,9,73
41,22.96,6.0032,9,73
30,22.96,0,9,73
14,22.14,0,9,77
12,22.14,0,9,77
41,22.14,0,9,83
152,22.14,0,9,88
454,22.96,0,9,88
766,24.6,11.0014,9,78
347,25.42,11.0014,9,78
246,27.88,0,9,65
280,27.88,7.0015,9,61
409,28.7,12.998,9,54
408,28.7,12.998,9,54
371,29.52,11.0014,9,45
367,29.52,8.9981,9,48
563,29.52,0,9,51
894,29.52,12.998,9,51
808,29.52,15.0013,9,45
579,27.88,11.0014,9,57
404,27.06,7.0015,9,61
312,26.24,15.0013,9,73
229,25.42,12.998,9,83
195,25.42,6.0032,9,78
207,24.6,7.0015,9,83
109,24.6,0,9,73
93,23.78,7.0015,9,78
37,24.6,16.9979,9,73
6,24.6,23.9994,9,69
16,23.78,35.0008,9,60
33,22.14,27.9993,9,49
73,22.14,19.0012,9,52
212,22.96,27.9993,9,49
342,24.6,27.9993,9,43
442,25.42,26.0027,9,41
627,26.24,26.0027,9,38
706,27.06,23.9994,9,36
704,27.88,12.998,9,36
715,27.88,22.0028,9,34
654,27.88,19.0012,9,34
783,27.06,15.0013,9,36
729,27.06,16.9979,9,36
614,26.24,19.0012,9,36
478,25.42,11.0014,9,41
330,24.6,6.0032,9,43
296,22.96,7.0015,9,52
279,22.96,0,9,52
229,22.14,0,9,60
151,22.14,0,9,64
117,22.14,0,9,64
89,21.32,0,9,63
48,20.5,0,9,68
8,20.5,0,9,72
13,20.5,0,9,72
35,20.5,0,9,72
71,20.5,7.0015,9,77
128,22.14,11.0014,9,64
296,23.78,8.9981,9,60
490,25.42,7.0015,9,50
559,26.24,11.0014,9,47
656,27.06,11.0014,9,44
694,26.24,11.0014,9,41
635,27.06,8.9981,9,39
557,26.24,11.0014,9,41
596,26.24,11.0014,9,44
570,27.06,0,9,41
481,25.42,11.0014,9,50
403,25.42,8.9981,9,50
324,24.6,7.0015,9,53
191,24.6,7.0015,9,56
127,22.96,6.0032,9,68
94,22.14,7.0015,9,68
45,22.14,11.0014,9,68
21,21.32,6.0032,9,72
13,21.32,0,9,72
7,20.5,6.0032,9,77
11,20.5,0,9,77
45,19.68,6.0032,9,82
164,19.68,0,9,82
492,21.32,0,9,77
683,22.14,6.0032,9,77
299,23.78,8.9981,9,68
202,25.42,12.998,9,65
252,25.42,15.0013,9,69
295,25.42,12.998,9,69
343,26.24,16.9979,9,65
332,26.24,16.9979,9,65
338,26.24,16.9979,9,65
453,26.24,16.9979,9,69
842,26.24,15.0013,9,65
774,25.42,11.0014,9,73
486,25.42,7.0015,9,73
340,25.42,8.9981,9,73
233,25.42,15.0013,9,83
129,25.42,16.9979,9,83
70,24.6,16.9979,9,94
13,24.6,16.9979,9,94
5,24.6,12.998,9,94
4,24.6,12.998,9,94
6,25.42,19.0012,9,94
7,25.42,23.9994,9,94
48,26.24,22.0028,9,89
167,26.24,22.0028,9,89
356,26.24,30.0026,9,89
672,27.06,36.9974,9,83
293,27.06,39.0007,9,83
160,27.88,43.0006,9,79
151,27.88,43.0006,9,79
88,27.88,30.0026,9,83
114,28.7,39.0007,9,74
143,24.6,31.0009,9,94
36,24.6,16.9979,9,88
141,24.6,19.9995,9,88
338,24.6,12.998,9,88
281,24.6,11.0014,9,88
324,24.6,19.9995,9,88
290,24.6,12.998,9,88
207,24.6,12.998,9,88
151,23.78,31.0009,9,83
78,22.96,15.0013,9,83
26,22.96,19.0012,9,68
12,22.14,16.9979,9,68
3,22.14,22.0028,9,64
5,21.32,16.9979,9,63
10,21.32,23.9994,9,68
56,21.32,19.0012,9,68
172,21.32,16.9979,9,63
545,21.32,15.0013,9,63
797,21.32,15.0013,9,59
362,22.14,16.9979,9,60
192,22.96,12.998,9,52
247,24.6,16.9979,9,43
313,24.6,16.9979,9,43
289,24.6,16.9979,9,40
286,25.42,16.9979,9,38
311,25.42,0,9,35
466,25.42,0,9,35
886,24.6,15.0013,9,38
892,23.78,19.0012,9,40
611,22.96,15.0013,9,43
409,21.32,11.0014,9,48
349,20.5,11.0014,9,59
229,20.5,6.0032,9,63
123,19.68,6.0032,9,67
45,18.86,7.0015,10,72
18,18.04,6.0032,10,77
12,18.86,0,10,72
7,18.04,0,10,77
10,17.22,7.0015,10,82
36,18.04,0,10,77
155,18.04,7.0015,10,77
483,18.04,11.0014,10,77
784,18.86,7.0015,10,77
340,21.32,0,10,63
179,22.14,0,10,56
272,23.78,0,10,46
323,24.6,11.0014,10,43
305,24.6,11.0014,10,43
244,24.6,7.0015,10,43
329,25.42,8.9981,10,43
459,25.42,16.9979,10,46
856,22.96,16.9979,10,60
613,22.96,7.0015,10,64
516,22.14,7.0015,10,68
262,22.14,0,10,68
218,22.14,8.9981,10,73
207,22.14,6.0032,10,77
105,22.14,0,10,77
31,22.96,0,10,73
11,22.14,7.0015,10,77
2,22.14,7.0015,10,77
5,22.14,12.998,10,88
10,22.96,6.0032,10,83
43,22.96,8.9981,10,83
179,23.78,7.0015,10,83
260,23.78,7.0015,10,83
134,24.6,0,10,88
86,23.78,8.9981,10,88
45,23.78,8.9981,10,88
99,23.78,8.9981,10,94
104,24.6,12.998,10,88
154,24.6,8.9981,10,88
163,24.6,8.9981,10,88
209,25.42,8.9981,10,83
374,25.42,8.9981,10,88
715,25.42,7.0015,10,88
687,25.42,6.0032,10,94
395,25.42,0,10,94
306,25.42,8.9981,10,94
289,25.42,7.0015,10,94
240,25.42,7.0015,10,94
98,25.42,0,10,94
52,25.42,0,10,94
19,25.42,0,10,94
9,25.42,0,10,94
7,24.6,0,10,94
11,24.6,0,10,100
34,25.42,7.0015,10,94
177,24.6,8.9981,10,94
515,24.6,12.998,10,94
809,25.42,7.0015,10,88
362,25.42,12.998,10,83
175,27.06,11.0014,10,78
230,27.06,11.0014,10,78
358,28.7,7.0015,10,70
279,28.7,7.0015,10,74
251,29.52,11.0014,10,70
319,29.52,11.0014,10,62
478,29.52,0,10,58
917,28.7,0,10,65
810,28.7,0,10,65
593,28.7,0,10,65
497,28.7,0,10,65
209,27.06,0,10,74
241,27.06,0,10,74
220,27.06,0,10,78
76,26.24,0,10,89
25,25.42,0,10,94
13,26.24,0,10,89
11,25.42,0,10,88
10,26.24,0,10,89
39,26.24,7.0015,10,89
133,25.42,6.0032,10,94
391,26.24,6.0032,10,89
738,26.24,0,10,89
359,26.24,12.998,10,89
177,27.06,8.9981,10,83
214,28.7,7.0015,10,70
288,29.52,12.998,10,54
294,29.52,22.0028,10,58
267,28.7,16.9979,10,61
325,29.52,19.0012,10,54
497,28.7,19.0012,10,54
901,28.7,15.0013,10,51
887,27.06,7.0015,10,57
534,27.06,7.0015,10,57
441,26.24,7.0015,10,65
321,25.42,0,10,69
232,26.24,8.9981,10,47
155,24.6,6.0032,10,56
102,22.96,0,10,73
46,22.14,7.0015,10,68
11,22.14,6.0032,10,73
16,22.14,0,10,73
11,22.14,0,10,77
41,21.32,0,10,77
137,21.32,0,10,83
428,21.32,7.0015,10,83
785,23.78,0,10,64
384,24.6,6.0032,10,60
260,27.06,0,10,54
304,28.7,12.998,10,48
468,29.52,11.0014,10,42
424,28.7,0,10,48
400,30.34,15.0013,10,37
470,29.52,16.9979,10,39
634,29.52,0,10,37
900,28.7,11.0014,10,42
761,26.24,8.9981,10,57
500,25.42,11.0014,10,73
372,24.6,8.9981,10,78
